FBgn,exon_num
FBgn0039883,83
FBgn0039886,12
FBgn0039887,4
FBgn0039889,15
FBgn0039890,59
FBgn0039896,3
FBgn0039897,113
FBgn0039900,44
FBgn0039902,12
FBgn0039904,66
FBgn0039907,6
FBgn0039908,112
FBgn0039909,13
FBgn0039911,20
FBgn0039914,2
FBgn0039915,20
FBgn0039916,38
FBgn0039920,12
FBgn0039923,12
FBgn0039924,20
FBgn0039925,5
FBgn0039927,42
FBgn0039928,48
FBgn0039929,5
FBgn0039930,1
FBgn0039932,18
FBgn0039936,37
FBgn0039937,2
FBgn0039938,15
FBgn0039941,27
FBgn0039942,6
FBgn0039943,2
FBgn0039944,28
FBgn0039945,8
FBgn0039946,2
FBgn0039955,29
FBgn0039958,23
FBgn0039959,7
FBgn0039965,8
FBgn0039966,6
FBgn0039969,27
FBgn0039970,6
FBgn0039972,42
FBgn0039977,6
FBgn0039979,1
FBgn0039987,1
FBgn0039993,15
FBgn0039994,44
FBgn0040001,10
FBgn0040005,15
FBgn0040007,4
FBgn0040009,4
FBgn0040010,6
FBgn0040011,7
FBgn0040020,5
FBgn0040022,54
FBgn0040028,10
FBgn0040031,11
FBgn0040038,12
FBgn0040045,2
FBgn0040056,28
FBgn0040060,2
FBgn0040063,7
FBgn0040064,4
FBgn0040066,6
FBgn0040068,41
FBgn0040069,4
FBgn0040070,7
FBgn0040071,4
FBgn0040074,2
FBgn0040075,4
FBgn0040076,5
FBgn0040077,8
FBgn0040078,3
FBgn0040079,4
FBgn0040080,2
FBgn0040087,2
FBgn0040089,21
FBgn0040091,8
FBgn0040092,2
FBgn0040093,2
FBgn0040096,2
FBgn0040097,1
FBgn0040098,1
FBgn0040099,2
FBgn0040102,1
FBgn0040104,1
FBgn0040106,1
FBgn0040107,1
FBgn0040153,10
FBgn0040206,4
FBgn0040207,31
FBgn0040208,12
FBgn0040211,8
FBgn0040212,12
FBgn0040227,4
FBgn0040228,3
FBgn0040230,13
FBgn0040232,46
FBgn0040233,28
FBgn0040234,15
FBgn0040235,2
FBgn0040236,18
FBgn0040237,11
FBgn0040238,30
FBgn0040239,2
FBgn0040250,2
FBgn0040251,6
FBgn0040252,4
FBgn0040253,2
FBgn0040255,2
FBgn0040256,2
FBgn0040257,2
FBgn0040259,3
FBgn0040260,8
FBgn0040261,2
FBgn0040262,2
FBgn0040268,4
FBgn0040271,31
FBgn0040273,12
FBgn0040279,3
FBgn0040281,10
FBgn0040283,11
FBgn0040285,16
FBgn0040290,6
FBgn0040291,1
FBgn0040294,6
FBgn0040296,2
FBgn0040297,220
FBgn0040298,4
FBgn0040299,30
FBgn0040305,30
FBgn0040308,15
FBgn0040309,9
FBgn0040318,4
FBgn0040319,21
FBgn0040321,1
FBgn0040322,16
FBgn0040323,4
FBgn0040324,15
FBgn0040333,5
FBgn0040334,6
FBgn0040336,3
FBgn0040337,2
FBgn0040338,2
FBgn0040339,3
FBgn0040340,11
FBgn0040341,1
FBgn0040342,1
FBgn0040343,2
FBgn0040344,12
FBgn0040345,1
FBgn0040346,3
FBgn0040347,1
FBgn0040348,3
FBgn0040349,1
FBgn0040350,16
FBgn0040351,5
FBgn0040352,2
FBgn0040353,1
FBgn0040354,4
FBgn0040355,4
FBgn0040356,1
FBgn0040357,1
FBgn0040358,3
FBgn0040359,6
FBgn0040360,3
FBgn0040361,4
FBgn0040362,2
FBgn0040363,1
FBgn0040364,7
FBgn0040365,1
FBgn0040366,4
FBgn0040367,2
FBgn0040368,2
FBgn0040370,19
FBgn0040371,2
FBgn0040372,19
FBgn0040373,8
FBgn0040375,9
FBgn0040376,8
FBgn0040377,8
FBgn0040382,8
FBgn0040383,5
FBgn0040384,40
FBgn0040385,1
FBgn0040388,42
FBgn0040389,3
FBgn0040391,2
FBgn0040392,4
FBgn0040393,1
FBgn0040394,3
FBgn0040395,21
FBgn0040396,4
FBgn0040397,20
FBgn0040398,1
FBgn0040465,3
FBgn0040466,2
FBgn0040467,4
FBgn0040475,3
FBgn0040477,1
FBgn0040487,1
FBgn0040491,5
FBgn0040493,13
FBgn0040496,8
FBgn0040502,1
FBgn0040503,4
FBgn0040505,18
FBgn0040506,12
FBgn0040507,24
FBgn0040508,23
FBgn0040509,12
FBgn0040510,60
FBgn0040512,11
FBgn0040513,7
FBgn0040514,2
FBgn0040519,6
FBgn0040524,18
FBgn0040528,7
FBgn0040529,6
FBgn0040531,2
FBgn0040532,8
FBgn0040534,1
FBgn0040551,6
FBgn0040553,1
FBgn0040554,3
FBgn0040565,4
FBgn0040569,1
FBgn0040571,9
FBgn0040575,5
FBgn0040582,9
FBgn0040588,6
FBgn0040600,2
FBgn0040601,24
FBgn0040602,2
FBgn0040606,5
FBgn0040607,2
FBgn0040608,6
FBgn0040609,4
FBgn0040623,3
FBgn0040628,15
FBgn0040629,5
FBgn0040634,6
FBgn0040636,2
FBgn0040637,1
FBgn0040648,1
FBgn0040649,2
FBgn0040650,5
FBgn0040651,2
FBgn0040653,4
FBgn0040658,6
FBgn0040660,8
FBgn0040666,4
FBgn0040670,6
FBgn0040674,2
FBgn0040679,3
FBgn0040682,3
FBgn0040684,5
FBgn0040687,1
FBgn0040688,2
FBgn0040694,6
FBgn0040696,4
FBgn0040697,2
FBgn0040699,2
FBgn0040705,3
FBgn0040715,2
FBgn0040717,4
FBgn0040718,2
FBgn0040719,2
FBgn0040723,2
FBgn0040725,1
FBgn0040726,16
FBgn0040729,1
FBgn0040730,1
FBgn0040732,6
FBgn0040733,2
FBgn0040734,2
FBgn0040735,2
FBgn0040736,4
FBgn0040737,1
FBgn0040743,2
FBgn0040747,2
FBgn0040751,2
FBgn0040752,44
FBgn0040754,2
FBgn0040755,3
FBgn0040759,6
FBgn0040763,4
FBgn0040764,2
FBgn0040765,15
FBgn0040773,15
FBgn0040775,2
FBgn0040777,14
FBgn0040778,3
FBgn0040780,9
FBgn0040784,1
FBgn0040786,1
FBgn0040793,4
FBgn0040794,2
FBgn0040795,2
FBgn0040796,2
FBgn0040797,2
FBgn0040798,1
FBgn0040799,1
FBgn0040801,4
FBgn0040805,15
FBgn0040809,1
FBgn0040812,2
FBgn0040813,9
FBgn0040814,2
FBgn0040816,1
FBgn0040817,2
FBgn0040823,34
FBgn0040827,2
FBgn0040828,2
FBgn0040832,4
FBgn0040837,3
FBgn0040842,2
FBgn0040843,2
FBgn0040849,8
FBgn0040850,2
FBgn0040859,12
FBgn0040871,1
FBgn0040877,3
FBgn0040890,3
FBgn0040892,2
FBgn0040899,2
FBgn0040900,4
FBgn0040904,1
FBgn0040905,1
FBgn0040906,2
FBgn0040907,3
FBgn0040918,13
FBgn0040922,1
FBgn0040923,2
FBgn0040928,2
FBgn0040929,2
FBgn0040931,4
FBgn0040941,4
FBgn0040942,1
FBgn0040949,1
FBgn0040950,2
FBgn0040958,6
FBgn0040959,2
FBgn0040963,3
FBgn0040964,4
FBgn0040965,2
FBgn0040967,1
FBgn0040968,2
FBgn0040972,1
FBgn0040973,1
FBgn0040984,4
FBgn0040985,4
FBgn0040989,1
FBgn0040992,6
FBgn0040993,6
FBgn0040996,6
FBgn0041004,50
FBgn0041087,12
FBgn0041092,84
FBgn0041094,4
FBgn0041096,66
FBgn0041097,24
FBgn0041100,13
FBgn0041102,3
FBgn0041103,1
FBgn0041105,6
FBgn0041111,102
FBgn0041147,2
FBgn0041150,96
FBgn0041156,3
FBgn0041160,2
FBgn0041164,22
FBgn0041171,22
FBgn0041174,2
FBgn0041180,30
FBgn0041181,15
FBgn0041182,40
FBgn0041183,9
FBgn0041184,12
FBgn0041186,2
FBgn0041188,19
FBgn0041191,11
FBgn0041194,5
FBgn0041195,9
FBgn0041205,12
FBgn0041210,107
FBgn0041224,4
FBgn0041225,1
FBgn0041229,2
FBgn0041231,1
FBgn0041232,2
FBgn0041233,3
FBgn0041234,4
FBgn0041235,2
FBgn0041236,2
FBgn0041237,2
FBgn0041238,2
FBgn0041239,2
FBgn0041240,2
FBgn0041241,3
FBgn0041242,2
FBgn0041243,25
FBgn0041245,3
FBgn0041246,4
FBgn0041247,3
FBgn0041248,6
FBgn0041249,2
FBgn0041250,8
FBgn0041252,2
FBgn0041336,1
FBgn0041337,6
FBgn0041342,25
FBgn0041579,2
FBgn0041581,4
FBgn0041582,15
FBgn0041585,17
FBgn0041588,2
FBgn0041604,16
FBgn0041605,131
FBgn0041621,6
FBgn0041622,6
FBgn0041623,5
FBgn0041624,5
FBgn0041625,5
FBgn0041626,3
FBgn0041627,5
FBgn0041629,3
FBgn0041630,16
FBgn0041702,6
FBgn0041706,8
FBgn0041707,4
FBgn0041709,3
FBgn0041710,12
FBgn0041711,3
FBgn0041712,3
FBgn0041713,6
FBgn0041717,1
FBgn0041719,1
FBgn0041720,1
FBgn0041721,1
FBgn0041723,7
FBgn0041775,63
FBgn0041780,4
FBgn0041781,35
FBgn0041789,71
FBgn0042083,4
FBgn0042085,4
FBgn0042086,3
FBgn0042092,2
FBgn0042094,8
FBgn0042098,1
FBgn0042101,3
FBgn0042102,5
FBgn0042103,5
FBgn0042104,5
FBgn0042105,9
FBgn0042106,7
FBgn0042110,4
FBgn0042111,15
FBgn0042112,2
FBgn0042118,4
FBgn0042119,4
FBgn0042125,2
FBgn0042126,3
FBgn0042127,2
FBgn0042129,2
FBgn0042131,1
FBgn0042132,10
FBgn0042133,1
FBgn0042134,8
FBgn0042135,50
FBgn0042137,4
FBgn0042138,27
FBgn0042146,1
FBgn0042173,4
FBgn0042175,8
FBgn0042177,16
FBgn0042178,26
FBgn0042179,8
FBgn0042180,6
FBgn0042182,17
FBgn0042185,64
FBgn0042186,2
FBgn0042187,1
FBgn0042189,10
FBgn0042198,1
FBgn0042199,1
FBgn0042201,2
FBgn0042205,4
FBgn0042206,4
FBgn0042207,3
FBgn0042213,4
FBgn0042627,14
FBgn0042630,21
FBgn0042641,5
FBgn0042693,114
FBgn0042696,18
FBgn0042701,1
FBgn0042710,2
FBgn0042711,1
FBgn0042712,2
FBgn0043001,2
FBgn0043002,1
FBgn0043005,6
FBgn0043010,7
FBgn0043012,3
FBgn0043021,1
FBgn0043022,1
FBgn0043025,11
FBgn0043043,4
FBgn0043069,6
FBgn0043070,67
FBgn0043362,18
FBgn0043364,5
FBgn0043455,4
FBgn0043456,27
FBgn0043457,7
FBgn0043458,17
FBgn0043470,1
FBgn0043471,1
FBgn0043530,2
FBgn0043532,4
FBgn0043533,2
FBgn0043534,4
FBgn0043535,2
FBgn0043536,5
FBgn0043539,4
FBgn0043550,4
FBgn0043575,1
FBgn0043576,1
FBgn0043577,4
FBgn0043578,2
FBgn0043783,2
FBgn0043791,2
FBgn0043792,55
FBgn0043796,4
FBgn0043799,4
FBgn0043806,4
FBgn0043825,10
FBgn0043841,30
FBgn0043853,1
FBgn0043854,5
FBgn0043865,6
FBgn0043884,102
FBgn0043900,3
FBgn0043903,3
FBgn0044011,3
FBgn0044020,7
FBgn0044028,4
FBgn0044030,4
FBgn0044046,3
FBgn0044047,12
FBgn0044048,2
FBgn0044049,2
FBgn0044050,2
FBgn0044051,1
FBgn0044323,37
FBgn0044324,30
FBgn0044328,17
FBgn0044419,26
FBgn0044452,4
FBgn0044508,1
FBgn0044510,7
FBgn0044511,4
FBgn0044809,2
FBgn0044810,1
FBgn0044811,2
FBgn0044812,2
FBgn0044817,3
FBgn0044823,3
FBgn0044826,6
FBgn0044871,4
FBgn0044872,2
FBgn0045035,29
FBgn0045038,6
FBgn0045063,30
FBgn0045064,9
FBgn0045073,28
FBgn0045442,6
FBgn0045443,13
FBgn0045468,2
FBgn0045469,2
FBgn0045470,2
FBgn0045471,2
FBgn0045473,2
FBgn0045474,2
FBgn0045476,21
FBgn0045477,16
FBgn0045478,11
FBgn0045479,7
FBgn0045482,2
FBgn0045483,2
FBgn0045485,3
FBgn0045486,3
FBgn0045487,3
FBgn0045495,15
FBgn0045497,2
FBgn0045498,2
FBgn0045500,2
FBgn0045501,2
FBgn0045502,6
FBgn0045759,4
FBgn0045761,5
FBgn0045770,4
FBgn0045800,34
FBgn0045823,13
FBgn0045827,6
FBgn0045842,66
FBgn0045843,5
FBgn0045852,36
FBgn0045862,8
FBgn0045866,5
FBgn0045980,9
FBgn0046113,11
FBgn0046114,2
FBgn0046214,11
FBgn0046222,18
FBgn0046225,6
FBgn0046247,18
FBgn0046253,6
FBgn0046258,4
FBgn0046294,2
FBgn0046296,2
FBgn0046297,4
FBgn0046301,3
FBgn0046302,8
FBgn0046323,8
FBgn0046332,1
FBgn0046685,3
FBgn0046687,21
FBgn0046689,4
FBgn0046692,8
FBgn0046696,2
FBgn0046697,6
FBgn0046698,1
FBgn0046704,76
FBgn0046706,5
FBgn0046756,2
FBgn0046763,3
FBgn0046776,1
FBgn0046793,1
FBgn0046873,2
FBgn0046874,62
FBgn0046875,2
FBgn0046876,2
FBgn0046878,3
FBgn0046879,4
FBgn0046880,2
FBgn0046885,4
FBgn0046886,4
FBgn0046887,4
FBgn0046888,3
FBgn0046999,2
FBgn0047000,2
FBgn0047038,3
FBgn0047092,3
FBgn0047095,2
FBgn0047114,2
FBgn0047135,5
FBgn0047178,2
FBgn0047199,5
FBgn0047205,3
FBgn0047330,2
FBgn0047334,6
FBgn0047338,2
FBgn0047351,4
FBgn0050000,4
FBgn0050001,9
FBgn0050005,4
FBgn0050008,5
FBgn0050009,4
FBgn0050010,4
FBgn0050011,41
FBgn0050015,52
FBgn0050016,2
FBgn0050018,6
FBgn0050020,25
FBgn0050021,34
FBgn0050022,5
FBgn0050025,1
FBgn0050026,2
FBgn0050029,2
FBgn0050031,1
FBgn0050033,4
FBgn0050035,13
FBgn0050036,2
FBgn0050037,2
FBgn0050039,2
FBgn0050042,3
FBgn0050043,11
FBgn0050044,3
FBgn0050045,3
FBgn0050046,12
FBgn0050047,12
FBgn0050048,6
FBgn0050049,12
FBgn0050050,3
FBgn0050051,4
FBgn0050052,3
FBgn0050053,2
FBgn0050054,15
FBgn0050055,6
FBgn0050056,1
FBgn0050058,17
FBgn0050062,1
FBgn0050065,2
FBgn0050067,5
FBgn0050069,5
FBgn0050072,4
FBgn0050073,4
FBgn0050074,3
FBgn0050075,2
FBgn0050076,3
FBgn0050077,2
FBgn0050080,9
FBgn0050081,1
FBgn0050082,4
FBgn0050083,4
FBgn0050085,4
FBgn0050087,4
FBgn0050088,4
FBgn0050089,11
FBgn0050090,4
FBgn0050091,5
FBgn0050093,1
FBgn0050094,2
FBgn0050095,3
FBgn0050096,4
FBgn0050098,4
FBgn0050099,1
FBgn0050100,4
FBgn0050101,4
FBgn0050103,6
FBgn0050104,14
FBgn0050105,2
FBgn0050106,9
FBgn0050108,2
FBgn0050109,2
FBgn0050110,1
FBgn0050114,1
FBgn0050115,25
FBgn0050120,7
FBgn0050121,2
FBgn0050122,30
FBgn0050125,2
FBgn0050145,2
FBgn0050147,18
FBgn0050148,2
FBgn0050151,1
FBgn0050154,2
FBgn0050155,1
FBgn0050156,7
FBgn0050157,4
FBgn0050158,8
FBgn0050159,6
FBgn0050160,3
FBgn0050161,1
FBgn0050163,4
FBgn0050169,3
FBgn0050172,4
FBgn0050177,1
FBgn0050178,1
FBgn0050181,6
FBgn0050183,16
FBgn0050184,1
FBgn0050185,3
FBgn0050187,14
FBgn0050192,3
FBgn0050195,2
FBgn0050196,2
FBgn0050197,4
FBgn0050198,1
FBgn0050199,1
FBgn0050200,1
FBgn0050201,1
FBgn0050202,1
FBgn0050203,6
FBgn0050206,1
FBgn0050208,1
FBgn0050209,1
FBgn0050211,1
FBgn0050212,1
FBgn0050215,1
FBgn0050218,1
FBgn0050220,1
FBgn0050222,17
FBgn0050223,1
FBgn0050225,1
FBgn0050227,1
FBgn0050229,1
FBgn0050231,1
FBgn0050232,1
FBgn0050234,1
FBgn0050235,1
FBgn0050237,1
FBgn0050238,1
FBgn0050239,1
FBgn0050240,1
FBgn0050241,1
FBgn0050249,1
FBgn0050250,1
FBgn0050251,1
FBgn0050254,1
FBgn0050257,1
FBgn0050259,5
FBgn0050263,25
FBgn0050265,8
FBgn0050267,2
FBgn0050268,14
FBgn0050269,6
FBgn0050271,31
FBgn0050272,4
FBgn0050273,4
FBgn0050274,7
FBgn0050275,42
FBgn0050277,6
FBgn0050278,6
FBgn0050280,4
FBgn0050281,4
FBgn0050284,3
FBgn0050285,2
FBgn0050286,7
FBgn0050287,4
FBgn0050288,4
FBgn0050289,3
FBgn0050290,7
FBgn0050291,4
FBgn0050293,4
FBgn0050295,40
FBgn0050296,198
FBgn0050297,1
FBgn0050298,1
FBgn0050299,1
FBgn0050316,1
FBgn0050323,3
FBgn0050324,1
FBgn0050325,1
FBgn0050326,1
FBgn0050333,1
FBgn0050334,4
FBgn0050338,2
FBgn0050339,3
FBgn0050340,3
FBgn0050342,1
FBgn0050343,5
FBgn0050344,9
FBgn0050345,9
FBgn0050349,7
FBgn0050350,1
FBgn0050354,3
FBgn0050355,2
FBgn0050356,1
FBgn0050357,1
FBgn0050359,18
FBgn0050360,6
FBgn0050361,86
FBgn0050362,1
FBgn0050363,1
FBgn0050364,2
FBgn0050365,2
FBgn0050366,2
FBgn0050369,1
FBgn0050371,5
FBgn0050372,37
FBgn0050373,5
FBgn0050374,3
FBgn0050375,4
FBgn0050376,1
FBgn0050377,9
FBgn0050378,1
FBgn0050379,3
FBgn0050380,1
FBgn0050381,8
FBgn0050382,8
FBgn0050383,2
FBgn0050384,1
FBgn0050385,1
FBgn0050389,55
FBgn0050390,9
FBgn0050391,1
FBgn0050392,7
FBgn0050393,1
FBgn0050394,11
FBgn0050395,28
FBgn0050398,1
FBgn0050401,5
FBgn0050403,2
FBgn0050404,7
FBgn0050406,1
FBgn0050407,1
FBgn0050409,5
FBgn0050410,2
FBgn0050411,2
FBgn0050412,5
FBgn0050413,1
FBgn0050414,8
FBgn0050416,4
FBgn0050417,1
FBgn0050418,8
FBgn0050419,2
FBgn0050421,19
FBgn0050423,4
FBgn0050424,17
FBgn0050428,8
FBgn0050429,2
FBgn0050430,4
FBgn0050431,2
FBgn0050432,1
FBgn0050438,33
FBgn0050440,8
FBgn0050441,1
FBgn0050443,5
FBgn0050446,8
FBgn0050447,6
FBgn0050449,1
FBgn0050452,1
FBgn0050454,1
FBgn0050456,21
FBgn0050457,2
FBgn0050458,2
FBgn0050460,60
FBgn0050461,11
FBgn0050462,10
FBgn0050463,53
FBgn0050464,1
FBgn0050466,6
FBgn0050467,2
FBgn0050468,1
FBgn0050469,1
FBgn0050471,6
FBgn0050472,3
FBgn0050476,2
FBgn0050479,3
FBgn0050480,3
FBgn0050481,3
FBgn0050484,3
FBgn0050485,1
FBgn0050486,3
FBgn0050487,1
FBgn0050488,6
FBgn0050489,8
FBgn0050491,12
FBgn0050493,4
FBgn0050495,8
FBgn0050496,1
FBgn0050499,6
FBgn0050502,4
FBgn0050503,5
FBgn0050506,1
FBgn0050509,1
FBgn0051002,2
FBgn0051004,74
FBgn0051005,16
FBgn0051007,1
FBgn0051008,1
FBgn0051010,3
FBgn0051013,7
FBgn0051014,6
FBgn0051015,8
FBgn0051016,14
FBgn0051017,7
FBgn0051019,9
FBgn0051021,7
FBgn0051023,1
FBgn0051025,7
FBgn0051028,10
FBgn0051029,3
FBgn0051030,5
FBgn0051032,2
FBgn0051036,18
FBgn0051038,25
FBgn0051040,4
FBgn0051041,2
FBgn0051044,7
FBgn0051050,4
FBgn0051051,6
FBgn0051053,1
FBgn0051054,3
FBgn0051055,11
FBgn0051064,36
FBgn0051065,7
FBgn0051068,10
FBgn0051070,1
FBgn0051071,1
FBgn0051072,72
FBgn0051075,10
FBgn0051076,4
FBgn0051077,2
FBgn0051080,2
FBgn0051081,2
FBgn0051086,4
FBgn0051087,12
FBgn0051088,3
FBgn0051089,3
FBgn0051091,6
FBgn0051092,96
FBgn0051093,2
FBgn0051097,4
FBgn0051098,3
FBgn0051099,3
FBgn0051100,13
FBgn0051102,8
FBgn0051103,9
FBgn0051104,3
FBgn0051105,10
FBgn0051106,9
FBgn0051108,10
FBgn0051109,8
FBgn0051111,2
FBgn0051115,2
FBgn0051116,99
FBgn0051118,4
FBgn0051119,4
FBgn0051121,16
FBgn0051122,17
FBgn0051125,1
FBgn0051126,2
FBgn0051128,2
FBgn0051130,1
FBgn0051131,1
FBgn0051133,1
FBgn0051139,4
FBgn0051140,108
FBgn0051141,2
FBgn0051143,2
FBgn0051144,2
FBgn0051145,92
FBgn0051146,24
FBgn0051148,4
FBgn0051151,43
FBgn0051155,4
FBgn0051156,11
FBgn0051157,10
FBgn0051158,73
FBgn0051159,18
FBgn0051161,3
FBgn0051162,1
FBgn0051163,120
FBgn0051164,1
FBgn0051165,1
FBgn0051166,1
FBgn0051167,1
FBgn0051174,6
FBgn0051176,3
FBgn0051183,18
FBgn0051184,6
FBgn0051189,3
FBgn0051191,12
FBgn0051195,7
FBgn0051198,5
FBgn0051199,2
FBgn0051200,3
FBgn0051201,13
FBgn0051202,1
FBgn0051204,1
FBgn0051205,4
FBgn0051206,8
FBgn0051207,3
FBgn0051211,25
FBgn0051213,19
FBgn0051215,1
FBgn0051216,14
FBgn0051217,6
FBgn0051219,3
FBgn0051220,4
FBgn0051221,15
FBgn0051223,2
FBgn0051224,18
FBgn0051225,1
FBgn0051226,6
FBgn0051228,1
FBgn0051229,3
FBgn0051230,1
FBgn0051231,3
FBgn0051233,8
FBgn0051235,10
FBgn0051242,1
FBgn0051244,1
FBgn0051245,2
FBgn0051248,8
FBgn0051249,3
FBgn0051251,3
FBgn0051253,1
FBgn0051259,6
FBgn0051262,39
FBgn0051265,1
FBgn0051266,2
FBgn0051267,2
FBgn0051268,5
FBgn0051269,2
FBgn0051272,9
FBgn0051274,3
FBgn0051278,4
FBgn0051279,25
FBgn0051281,4
FBgn0051282,1
FBgn0051286,6
FBgn0051287,7
FBgn0051288,4
FBgn0051292,5
FBgn0051294,4
FBgn0051296,6
FBgn0051300,3
FBgn0051301,5
FBgn0051313,9
FBgn0051320,1
FBgn0051321,8
FBgn0051323,10
FBgn0051324,10
FBgn0051326,4
FBgn0051327,1
FBgn0051331,1
FBgn0051333,1
FBgn0051334,1
FBgn0051337,3
FBgn0051342,15
FBgn0051343,5
FBgn0051344,3
FBgn0051345,5
FBgn0051347,1
FBgn0051352,84
FBgn0051354,1
FBgn0051356,1
FBgn0051357,1
FBgn0051358,11
FBgn0051360,2
FBgn0051361,33
FBgn0051363,31
FBgn0051365,3
FBgn0051368,16
FBgn0051370,3
FBgn0051371,13
FBgn0051373,2
FBgn0051374,65
FBgn0051380,2
FBgn0051382,1
FBgn0051383,1
FBgn0051386,5
FBgn0051388,13
FBgn0051390,2
FBgn0051391,1
FBgn0051404,1
FBgn0051406,9
FBgn0051407,3
FBgn0051410,3
FBgn0051413,1
FBgn0051414,18
FBgn0051415,2
FBgn0051416,1
FBgn0051418,1
FBgn0051419,1
FBgn0051423,1
FBgn0051424,1
FBgn0051427,3
FBgn0051431,14
FBgn0051432,1
FBgn0051436,3
FBgn0051437,2
FBgn0051438,3
FBgn0051439,2
FBgn0051441,6
FBgn0051445,14
FBgn0051446,6
FBgn0051450,2
FBgn0051451,2
FBgn0051453,6
FBgn0051454,3
FBgn0051457,2
FBgn0051459,4
FBgn0051460,4
FBgn0051463,1
FBgn0051464,2
FBgn0051465,9
FBgn0051467,1
FBgn0051469,4
FBgn0051471,1
FBgn0051472,5
FBgn0051473,2
FBgn0051475,8
FBgn0051477,7
FBgn0051480,1
FBgn0051481,34
FBgn0051482,4
FBgn0051485,1
FBgn0051491,1
FBgn0051493,6
FBgn0051494,1
FBgn0051495,2
FBgn0051496,2
FBgn0051497,1
FBgn0051501,1
FBgn0051506,1
FBgn0051510,2
FBgn0051514,1
FBgn0051515,2
FBgn0051516,1
FBgn0051518,1
FBgn0051522,71
FBgn0051523,56
FBgn0051524,14
FBgn0051525,1
FBgn0051526,2
FBgn0051528,1
FBgn0051533,1
FBgn0051538,1
FBgn0051542,7
FBgn0051546,1
FBgn0051547,20
FBgn0051548,1
FBgn0051549,2
FBgn0051550,26
FBgn0051551,1
FBgn0051559,2
FBgn0051560,2
FBgn0051561,2
FBgn0051562,1
FBgn0051568,1
FBgn0051569,1
FBgn0051570,1
FBgn0051573,1
FBgn0051575,1
FBgn0051576,1
FBgn0051577,1
FBgn0051578,1
FBgn0051579,1
FBgn0051580,1
FBgn0051583,1
FBgn0051588,1
FBgn0051591,1
FBgn0051601,15
FBgn0051602,1
FBgn0051603,1
FBgn0051604,1
FBgn0051606,2
FBgn0051609,2
FBgn0051611,1
FBgn0051612,8
FBgn0051613,1
FBgn0051614,1
FBgn0051615,1
FBgn0051616,1
FBgn0051617,1
FBgn0051618,1
FBgn0051619,132
FBgn0051624,6
FBgn0051626,5
FBgn0051627,2
FBgn0051631,1
FBgn0051632,10
FBgn0051633,3
FBgn0051634,7
FBgn0051635,64
FBgn0051636,6
FBgn0051637,8
FBgn0051638,17
FBgn0051639,6
FBgn0051642,2
FBgn0051643,10
FBgn0051644,6
FBgn0051646,13
FBgn0051647,3
FBgn0051648,1
FBgn0051658,4
FBgn0051659,9
FBgn0051660,70
FBgn0051661,1
FBgn0051663,36
FBgn0051664,10
FBgn0051665,38
FBgn0051668,9
FBgn0051669,1
FBgn0051673,8
FBgn0051674,9
FBgn0051675,3
FBgn0051676,6
FBgn0051677,1
FBgn0051678,17
FBgn0051679,2
FBgn0051680,2
FBgn0051681,1
FBgn0051682,2
FBgn0051683,8
FBgn0051687,4
FBgn0051690,8
FBgn0051693,3
FBgn0051694,5
FBgn0051697,1
FBgn0051698,4
FBgn0051700,1
FBgn0051702,2
FBgn0051703,2
FBgn0051704,2
FBgn0051706,4
FBgn0051708,30
FBgn0051709,6
FBgn0051710,9
FBgn0051712,7
FBgn0051713,2
FBgn0051715,8
FBgn0051716,187
FBgn0051717,4
FBgn0051718,11
FBgn0051719,43
FBgn0051720,14
FBgn0051721,19
FBgn0051729,24
FBgn0051730,1
FBgn0051735,9
FBgn0051739,23
FBgn0051740,2
FBgn0051741,4
FBgn0051742,2
FBgn0051752,3
FBgn0051754,1
FBgn0051755,12
FBgn0051759,3
FBgn0051760,41
FBgn0051769,2
FBgn0051773,1
FBgn0051774,29
FBgn0051776,4
FBgn0051777,2
FBgn0051778,4
FBgn0051779,4
FBgn0051780,2
FBgn0051781,17
FBgn0051784,3
FBgn0051785,3
FBgn0051787,1
FBgn0051788,4
FBgn0051789,6
FBgn0051792,20
FBgn0051793,12
FBgn0051797,1
FBgn0051798,6
FBgn0051800,4
FBgn0051802,1
FBgn0051803,2
FBgn0051804,1
FBgn0051805,15
FBgn0051806,2
FBgn0051807,3
FBgn0051809,10
FBgn0051810,5
FBgn0051812,2
FBgn0051813,2
FBgn0051814,25
FBgn0051815,1
FBgn0051816,2
FBgn0051820,4
FBgn0051821,4
FBgn0051822,2
FBgn0051823,3
FBgn0051824,1
FBgn0051826,9
FBgn0051827,2
FBgn0051832,2
FBgn0051835,1
FBgn0051840,1
FBgn0051845,2
FBgn0051848,2
FBgn0051849,1
FBgn0051851,2
FBgn0051852,2
FBgn0051855,3
FBgn0051858,1
FBgn0051860,4
FBgn0051861,2
FBgn0051862,1
FBgn0051864,4
FBgn0051865,4
FBgn0051866,2
FBgn0051867,2
FBgn0051869,22
FBgn0051870,8
FBgn0051871,5
FBgn0051872,8
FBgn0051874,2
FBgn0051875,14
FBgn0051876,2
FBgn0051882,1
FBgn0051885,1
FBgn0051888,1
FBgn0051889,1
FBgn0051890,1
FBgn0051892,1
FBgn0051895,1
FBgn0051896,1
FBgn0051897,1
FBgn0051898,1
FBgn0051901,4
FBgn0051902,4
FBgn0051907,4
FBgn0051908,10
FBgn0051909,4
FBgn0051910,2
FBgn0051912,4
FBgn0051913,1
