Name,FlyBase_FBgn,Chromosome,Start,Stop,Strand,HP1a,HP1B,HP1C,FlyBase_FBtr,CME,S2,BG3,FlyBase_FBpp
Osi16,FBgn0051561,3R,6305247,6306366,+,0,0,0,FBtr0078608,0,0,0,FBpp0078257
Osi11,FBgn0037418,3R,6267591,6268757,-,0,0,0,FBtr0078614,0,0,0,FBpp0078263
Osi10,FBgn0037417,3R,6263976,6267395,+,0,0,1,FBtr0078601,0,0,0,FBpp0078250
CG33258,FBgn0053258,3L,16082551,16083638,+,0,0,0,FBtr0301030,3.522934,0,0,FBpp0290252
CG33258,FBgn0053258,3L,16082551,16083638,+,0,0,0,FBtr0346790,10.4246713333333,0.276898,0.6682055,FBpp0312369
CG18171,FBgn0035262,3L,1720616,1723153,-,0,0,0,FBtr0072800,0.778351,6.208161,12.455356,FBpp0072682
Tango6,FBgn0032728,2L,18969028,18972004,+,0,1,0,FBtr0081133,4.873383,3.8221305,1.0401775,FBpp0080677
Tango5,FBgn0052675,X,10760048,10764413,-,0,0,1,FBtr0071499,0,0.623157,0.9345895,FBpp0071428
Tango5,FBgn0052675,X,10760048,10764413,-,0,0,1,FBtr0071500,38.4404656666667,46.6519765,63.2790805,FBpp0071429
Tango5,FBgn0052675,X,10760048,10764413,-,0,0,1,FBtr0071501,3.14031766666667,7.2433895,5.658391,FBpp0071430
Tango5,FBgn0052675,X,10760048,10764413,-,0,0,1,FBtr0300569,0,0,0,FBpp0289796
Tango5,FBgn0052675,X,10760048,10764413,-,0,0,1,FBtr0346377,0,2.4315115,0,FBpp0312071
Tango5,FBgn0052675,X,10760048,10764413,-,0,0,1,FBtr0334457,2.44382433333333,3.952194,3.659053,FBpp0306533
Tango4,FBgn0030365,X,12021068,12022746,+,0,1,1,FBtr0073622,94.839313,60.068076,106.744369,FBpp0073459
Mvd,FBgn0030683,X,15749166,15751737,+,0,0,0,FBtr0074087,17.1033353333333,17.7230615,29.6716995,FBpp0073903
Mvd,FBgn0030683,X,15749166,15751737,+,0,0,0,FBtr0346188,0,0,0,FBpp0312007
Vrp1,FBgn0243516,2R,22106107,22122562,-,0,1,1,FBtr0071791,0,0,0,FBpp0071704
Vrp1,FBgn0243516,2R,22106107,22122562,-,0,1,1,FBtr0071792,0,4.2483805,6.5109865,FBpp0071705
Vrp1,FBgn0243516,2R,22106107,22122562,-,0,1,1,FBtr0071793,0.817234666666667,0.8156635,0.809041,FBpp0071706
Vrp1,FBgn0243516,2R,22106107,22122562,-,0,1,1,FBtr0071794,0,0,0,FBpp0071707
Vrp1,FBgn0243516,2R,22106107,22122562,-,0,1,1,FBtr0071795,0,0,0,FBpp0071708
Vrp1,FBgn0243516,2R,22106107,22122562,-,0,1,1,FBtr0071796,0,0,0.713322,FBpp0071709
Vrp1,FBgn0243516,2R,22106107,22122562,-,0,1,1,FBtr0113104,0,0,0,FBpp0112017
Vrp1,FBgn0243516,2R,22106107,22122562,-,0,1,1,FBtr0342980,0,0.2421285,0,FBpp0309744
Vrp1,FBgn0243516,2R,22106107,22122562,-,0,1,1,FBtr0302295,2.58551533333333,0,0,FBpp0291501
Vrp1,FBgn0243516,2R,22106107,22122562,-,0,1,1,FBtr0302296,0,0,0,FBpp0291502
Vrp1,FBgn0243516,2R,22106107,22122562,-,0,1,1,FBtr0302297,5.53898933333333,4.6720645,1.504683,FBpp0291503
Vrp1,FBgn0243516,2R,22106107,22122562,-,0,1,1,FBtr0302298,7.29804333333333,6.793116,0.8617455,FBpp0291504
Tango1,FBgn0031842,2L,6649388,6654574,+,0,1,1,FBtr0079295,29.634095,23.567589,12.8215245,FBpp0078925
Tango1,FBgn0031842,2L,6649388,6654574,+,0,1,1,FBtr0343864,0,3.1431455,1.8439935,FBpp0310403
Tango1,FBgn0031842,2L,6649388,6654574,+,0,1,1,FBtr0303224,0,3.947339,0,FBpp0292316
Su(Ste):CR45796,FBgn0267446,Y,1039234,1040412,-,0,0,0,NA,NA,NA,NA,NA
CG3744,FBgn0039240,3R,24871202,24876654,-,0,1,0,FBtr0334574,12.0173963333333,10.536975,11.370827,FBpp0306641
CG3744,FBgn0039240,3R,24871202,24876654,-,0,1,0,FBtr0334575,11.79429,5.88372,10.526779,FBpp0306642
CG3744,FBgn0039240,3R,24871202,24876654,-,0,1,0,FBtr0334576,0,0,0,FBpp0306643
CG3744,FBgn0039240,3R,24871202,24876654,-,0,1,0,FBtr0334577,0,0,0,FBpp0306644
CG33783,FBgn0053783,3R,10066770,10067567,+,0,0,0,FBtr0091784,0,0,0,FBpp0091042
Akap200,FBgn0027932,2L,8415690,8431297,+,1,1,1,FBtr0079664,157.44807,72.384571,44.0203835,FBpp0079279
Akap200,FBgn0027932,2L,8415690,8431297,+,1,1,1,FBtr0079665,193.712490666667,139.80321,101.905599,FBpp0079280
Akap200,FBgn0027932,2L,8415690,8431297,+,1,1,1,FBtr0079666,66.0843766666667,0,138.9743225,FBpp0079281
Akap200,FBgn0027932,2L,8415690,8431297,+,1,1,1,FBtr0079667,26.5322776666667,10.8322655,2.4996355,FBpp0079282
Akap200,FBgn0027932,2L,8415690,8431297,+,1,1,1,FBtr0340239,0,0,0,FBpp0309213
Akap200,FBgn0027932,2L,8415690,8431297,+,1,1,1,FBtr0340240,54.8160503333333,2.4552295,80.165834,FBpp0309214
Akap200,FBgn0027932,2L,8415690,8431297,+,1,1,1,FBtr0340241,0,0,0,FBpp0309215
CG33785,FBgn0061362,2R,20642466,20643785,-,0,0,0,FBtr0091786,152.705720666667,113.613729,149.5452845,FBpp0085563
CG33786,FBgn0061361,2R,20642466,20643785,-,0,0,0,NA,NA,NA,NA,NA
Tango8,FBgn0040737,2R,18311822,18311998,+,0,0,0,FBtr0086763,11.3586736666667,0,15.3504035,FBpp0085942
CG3337,FBgn0038871,3R,21220704,21223584,-,0,0,0,FBtr0084107,32.4360103333333,29.4613815,18.133928,FBpp0083506
CG3337,FBgn0038871,3R,21220704,21223584,-,0,0,0,FBtr0347217,0,0.860779,1.133177,FBpp0312515
asRNA:CR44160,FBgn0265043,3R,17391502,17392173,-,0,0,0,NA,NA,NA,NA,NA
CG3335,FBgn0036018,3L,9624237,9627321,+,0,0,0,FBtr0076383,9.05876533333333,14.8520205,6.5367495,FBpp0076112
CG2247,FBgn0030320,X,11606290,11611652,-,0,1,0,FBtr0073536,15.108457,2.198405,9.0856855,FBpp0073381
CG2247,FBgn0030320,X,11606290,11611652,-,0,1,0,FBtr0306133,3.95667366666667,11.922946,0,FBpp0297270
CG2247,FBgn0030320,X,11606290,11611652,-,0,1,0,FBtr0306134,0,0,3.092895,FBpp0297271
CG2247,FBgn0030320,X,11606290,11611652,-,0,1,0,FBtr0306135,0,0,3.104478,FBpp0297272
Hmt4-20,FBgn0025639,X,648483,656033,-,0,1,1,FBtr0070151,12.7237333333333,8.642633,11.126321,FBpp0070146
Hmt4-20,FBgn0025639,X,648483,656033,-,0,1,1,FBtr0308652,3.76340433333333,0.8115395,6.070044,FBpp0300875
Spn75F,FBgn0052203,3L,19128450,19129665,-,0,0,0,FBtr0110771,0,0,0,FBpp0110068
CG31870,FBgn0051870,2L,10790222,10791450,+,0,0,0,FBtr0080137,0,0,0,FBpp0079726
CG31870,FBgn0051870,2L,10790222,10791450,+,0,0,0,FBtr0080138,0,0,0,FBpp0079727
CG31870,FBgn0051870,2L,10790222,10791450,+,0,0,0,FBtr0342583,0,0,0,FBpp0309537
CG31870,FBgn0051870,2L,10790222,10791450,+,0,0,0,FBtr0342584,0,0,0,FBpp0309538
CG31871,FBgn0051871,2L,10662081,10671487,+,1,0,0,FBtr0080104,0,0,0,FBpp0079693
CG31872,FBgn0051872,2L,10639931,10643539,+,1,1,1,FBtr0080099,0,0,0,FBpp0079688
CG31872,FBgn0051872,2L,10639931,10643539,+,1,1,1,FBtr0345637,0,0,0,FBpp0311701
lncRNA:CR44350,FBgn0265450,3R,22823686,22827260,-,0,0,0,NA,NA,NA,NA,NA
lncRNA:CR44357,FBgn0265457,X,7166451,7405797,-,1,1,1,NA,NA,NA,NA,NA
CG31875,FBgn0051875,2L,9995561,10002736,-,0,1,1,FBtr0079973,2.39266766666667,0,5.2557135,FBpp0079563
CG31875,FBgn0051875,2L,9995561,10002736,-,0,1,1,FBtr0303883,0,1.7354765,0,FBpp0292886
CG31875,FBgn0051875,2L,9995561,10002736,-,0,1,1,FBtr0303884,2.43494133333333,0.5188825,0,FBpp0292887
CG31875,FBgn0051875,2L,9995561,10002736,-,0,1,1,FBtr0308121,0,0,0,FBpp0300443
CG3339,FBgn0039510,3R,27294286,27322325,-,0,1,0,FBtr0273192,0.242655,0.1414875,0,FBpp0271700
lncRNA:CR44354,FBgn0265454,X,15547733,15548203,+,0,0,0,NA,NA,NA,NA,NA
CG42375,FBgn0259721,3R,13779624,13780795,+,0,1,1,NA,NA,NA,NA,NA
CG42374,FBgn0259720,3L,19263766,19266838,+,0,0,0,FBtr0299975,47.2779113333333,38.111016,61.4658465,FBpp0289252
CG42374,FBgn0259720,3L,19263766,19266838,+,0,0,0,FBtr0344455,0.310317666666667,0.472267,0,FBpp0310827
CG46320,FBgn0284236,3L,5664121,5749599,+,1,1,1,NA,NA,NA,NA,NA
CG46321,FBgn0284237,2R,10205454,10227957,-,1,1,0,FBtr0452142,0,0,0,FBpp0402893
CG42371,FBgn0259717,2L,2216503,2217246,-,0,0,0,FBtr0299970,21.6515213333333,35.166294,9.0432705,FBpp0289247
CG32786,FBgn0052786,X,3940847,3944265,+,0,0,0,FBtr0344825,0.509321,0.1761445,1.6260275,FBpp0311141
CG42372,FBgn0259718,2R,16291453,16292269,+,0,0,0,NA,NA,NA,NA,NA
lncRNA:CR43863,FBgn0264445,X,151691,152279,-,0,0,0,NA,NA,NA,NA,NA
CG43630,FBgn0263621,3R,12676010,12676260,-,0,0,0,FBtr0309980,0,2.098221,0,FBpp0301700
CG3625,FBgn0031245,2L,283385,291795,-,1,1,1,FBtr0078135,11.8604316666667,8.282622,34.612489,FBpp0077794
CG3625,FBgn0031245,2L,283385,291795,-,1,1,1,FBtr0078136,41.82458,15.9548125,28.9951985,FBpp0077795
CG3625,FBgn0031245,2L,283385,291795,-,1,1,1,FBtr0113009,0,0,0.4139715,FBpp0111922
CG3625,FBgn0031245,2L,283385,291795,-,1,1,1,FBtr0343778,0.156941,0,0,FBpp0310343
ECSIT,FBgn0028436,3R,5856585,5857914,+,0,0,0,FBtr0078647,29.370415,23.806161,25.4302985,FBpp0078296
Arl8,FBgn0037551,3R,8126605,8129835,+,0,1,1,FBtr0081794,66.4629073333333,40.501543,32.1149975,FBpp0081290
Arl8,FBgn0037551,3R,8126605,8129835,+,0,1,1,FBtr0339723,21.9172246666667,1.8625245,4.2679935,FBpp0308779
Arl8,FBgn0037551,3R,8126605,8129835,+,0,1,1,FBtr0339724,1.323035,0.145356,0.2062515,FBpp0308780
Gabat,FBgn0036927,3L,19997714,20000686,-,1,1,1,FBtr0074908,0,0,0,FBpp0074677
Gabat,FBgn0036927,3L,19997714,20000686,-,1,1,1,FBtr0074909,1.67506866666667,1.3874415,0,FBpp0074678
Gabat,FBgn0036927,3L,19997714,20000686,-,1,1,1,FBtr0302049,0.442801666666667,0,0.1956175,FBpp0291259
Gabat,FBgn0036927,3L,19997714,20000686,-,1,1,1,FBtr0344085,17.0582053333333,2.4712045,13.471491,FBpp0310512
Idgf5,FBgn0064237,2R,18393666,18395282,+,0,0,0,FBtr0086668,0,0,0,FBpp0085849
Idgf4,FBgn0026415,X,9927973,9930948,-,0,1,0,FBtr0071393,0,1.0519115,0,FBpp0071328
Idgf4,FBgn0026415,X,9927973,9930948,-,0,1,0,FBtr0071394,0,0,0,FBpp0071329
Idgf4,FBgn0026415,X,9927973,9930948,-,0,1,0,FBtr0343030,0,0,0,FBpp0309782
Idgf6,FBgn0013763,2R,16691022,16693751,+,0,1,1,FBtr0087111,508.154293,1737.301581,1.52281,FBpp0086257
Idgf6,FBgn0013763,2R,16691022,16693751,+,0,1,1,FBtr0340066,0.590312333333333,0.308783,1.5061465,FBpp0309072
Idgf1,FBgn0020416,2L,16445278,16446793,+,0,1,1,FBtr0080860,31.2202653333333,401.9422915,0,FBpp0080417
CG11878,FBgn0039310,3R,25273837,25275237,+,0,0,0,FBtr0084821,0,0,0,FBpp0084196
Idgf3,FBgn0020414,2L,16450907,16455194,+,1,1,1,FBtr0080862,0,0,0.5306265,FBpp0080419
Idgf3,FBgn0020414,2L,16450907,16455194,+,1,1,1,FBtr0080863,4.24006233333333,9.903192,0,FBpp0080420
Idgf3,FBgn0020414,2L,16450907,16455194,+,1,1,1,FBtr0080864,178.564419666667,595.9990665,0.604136,FBpp0080421
Idgf3,FBgn0020414,2L,16450907,16455194,+,1,1,1,FBtr0342945,0,0.645818,0,FBpp0309719
Idgf2,FBgn0020415,2L,16447330,16450508,+,1,1,1,FBtr0080861,9.70149666666667,528.4909395,0,FBpp0080418
Idgf2,FBgn0020415,2L,16447330,16450508,+,1,1,1,FBtr0308080,0,0,0,FBpp0300423
Idgf2,FBgn0020415,2L,16447330,16450508,+,1,1,1,FBtr0305984,0,0.697985,0,FBpp0297126
Adgf-A,FBgn0036752,3L,17751731,17764158,-,1,1,1,FBtr0075190,29.9245516666667,83.624491,6.845781,FBpp0074955
Adgf-A,FBgn0036752,3L,17751731,17764158,-,1,1,1,FBtr0075191,15.5375366666667,28.0105145,24.897363,FBpp0089360
Adgf-C,FBgn0038173,3R,13706757,13709129,+,0,0,0,FBtr0082821,0.0864103333333333,0,0,FBpp0082289
Adgf-B,FBgn0036751,3L,17748833,17750588,-,0,0,0,FBtr0075193,0,0,0,FBpp0074957
Adgf-E,FBgn0033952,2R,14656798,14658755,-,0,0,0,FBtr0087482,0,0,0,FBpp0086611
Adgf-D,FBgn0038172,3R,13703084,13705402,-,0,0,0,FBtr0082845,0,0.1399995,0,FBpp0082310
asRNA:CR43948,FBgn0264599,2R,9976996,9979584,-,0,0,0,NA,NA,NA,NA,NA
AOX4,FBgn0038350,3R,15548628,15552833,-,1,1,1,FBtr0083150,0,0.055322,0,FBpp0082604
asRNA:CR43944,FBgn0264572,3L,20389853,20391387,-,0,0,0,NA,NA,NA,NA,NA
l(3)04053,FBgn0010830,3L,22738602,22741388,-,0,0,1,FBtr0078535,18.1241806666667,15.9711655,14.4141215,FBpp0078187
asRNA:CR43413,FBgn0263332,2L,18200336,18201135,+,0,0,0,NA,NA,NA,NA,NA
CG46270,FBgn0278600,3R,10428137,10428424,-,0,0,0,FBtr0415454,0,0,0,FBpp0373668
lncRNA:CR45578,FBgn0267138,3R,10897985,10898581,-,0,0,0,NA,NA,NA,NA,NA
28SrRNA:CR45837,FBgn0267497,rDNA,46771,49485,+,0,0,0,NA,NA,NA,NA,NA
polyph,FBgn0033572,2R,10903570,10905563,+,0,0,0,FBtr0088198,0,0,0,FBpp0087294
polyph,FBgn0033572,2R,10903570,10905563,+,0,0,0,FBtr0339474,0,0,0,FBpp0308557
Tina-1,FBgn0035083,2R,24940625,24942413,-,0,1,1,FBtr0072411,253.901395666667,196.963019,280.259944,FBpp0072317
Tina-1,FBgn0035083,2R,24940625,24942413,-,0,1,1,FBtr0100389,3.92862166666667,1.7676395,3.675986,FBpp0099803
lncRNA:CR45579,FBgn0267139,3R,11101180,11101684,+,0,0,0,NA,NA,NA,NA,NA
CG14866,FBgn0038315,3R,15316471,15318285,+,0,0,0,FBtr0083081,0,0,0,FBpp0082537
CG14866,FBgn0038315,3R,15316471,15318285,+,0,0,0,FBtr0273405,0,0.1331875,0.2793875,FBpp0271913
5SrRNA-Psi:CR33363,FBgn0053363,2R,19762427,19762570,-,0,0,0,NA,NA,NA,NA,NA
CG14864,FBgn0038311,3R,15266684,15268538,-,0,0,0,FBtr0083128,0.842782666666667,1.6612725,0,FBpp0082582
CG14864,FBgn0038311,3R,15266684,15268538,-,0,0,0,FBtr0110811,0.221248,2.1545145,0.7498935,FBpp0110108
Spt-I,FBgn0086532,2R,13168498,13170744,+,0,0,0,FBtr0087729,5.30123,1.7816255,2.535774,FBpp0086842
Spt-I,FBgn0086532,2R,13168498,13170744,+,0,0,0,FBtr0087730,6.23603033333333,21.08889,0,FBpp0086843
Spt-I,FBgn0086532,2R,13168498,13170744,+,0,0,0,FBtr0087731,52.7321423333333,76.391868,47.305352,FBpp0086844
CG14860,FBgn0038273,3R,14894784,14896446,+,0,1,1,FBtr0289976,6.37670433333333,2.5995385,6.4499575,FBpp0288414
CG14861,FBgn0038280,3R,15014770,15016034,+,0,0,0,FBtr0083023,0,0,0,FBpp0082482
CG10154,FBgn0036361,3L,13435680,13437136,-,0,0,0,FBtr0075854,0,0,0,FBpp0075589
CG10154,FBgn0036361,3L,13435680,13437136,-,0,0,0,FBtr0303093,0,0,0,FBpp0292212
asl,FBgn0261004,3R,5603236,5606543,-,0,1,1,FBtr0078743,7.11094166666667,31.8878455,6.143056,FBpp0078392
CG10151,FBgn0033960,2R,14753337,14756288,-,1,0,0,FBtr0087471,1.358286,0.7795615,0.921011,FBpp0086600
CG10151,FBgn0033960,2R,14753337,14756288,-,1,0,0,FBtr0087472,0,0,0,FBpp0086601
CG10151,FBgn0033960,2R,14753337,14756288,-,1,0,0,FBtr0087473,0,0,1.154508,FBpp0086602
CG10151,FBgn0033960,2R,14753337,14756288,-,1,0,0,FBtr0289934,0,0,2.3933445,FBpp0288372
Dpy-30L2,FBgn0035491,3L,4046988,4047735,-,0,0,0,FBtr0073281,0,0,0,FBpp0073137
Dpy-30L2,FBgn0035491,3L,4046988,4047735,-,0,0,0,FBtr0332981,0,0,0,FBpp0305197
Dpy-30L1,FBgn0032293,2L,10732653,10733307,+,0,0,0,FBtr0080112,40.695935,46.719026,48.5894575,FBpp0079701
CG4770,FBgn0038751,3R,19918507,19920584,+,0,0,0,FBtr0083822,0.0769903333333333,0.0801365,0,FBpp0083231
CG12133,FBgn0033469,2R,9967231,9968388,+,0,0,0,FBtr0339424,2.649873,0.5848235,0.4637995,FBpp0308511
Sirt2,FBgn0038788,3R,20328465,20330915,+,0,1,1,FBtr0083882,12.2125393333333,41.049969,11.006927,FBpp0083290
Sirt2,FBgn0038788,3R,20328465,20330915,+,0,1,1,FBtr0344243,0.583739666666667,1.7432645,0.8232335,FBpp0310647
CTCF,FBgn0035769,3L,7353578,7356713,-,0,0,0,FBtr0076878,27.9036356666667,22.660153,28.990063,FBpp0076588
Ktl,FBgn0038839,3R,20894452,20897320,-,0,0,0,FBtr0083986,0,0,0,FBpp0083390
Ktl,FBgn0038839,3R,20894452,20897320,-,0,0,0,FBtr0347575,0.0511876666666667,0,0,FBpp0312606
CG9304,FBgn0034674,2R,21973122,21976386,+,0,0,0,FBtr0071726,30.4717673333333,19.0718175,24.453793,FBpp0071642
CG9304,FBgn0034674,2R,21973122,21976386,+,0,0,0,FBtr0345537,0.461392,4.347213,5.9238595,FBpp0311638
Sh,FBgn0003380,X,17924307,18063247,-,1,1,1,FBtr0089660,0,0,0,FBpp0088602
Sh,FBgn0003380,X,17924307,18063247,-,1,1,1,FBtr0089661,0,0,0,FBpp0088603
Sh,FBgn0003380,X,17924307,18063247,-,1,1,1,FBtr0089657,0,0,0,FBpp0088599
Sh,FBgn0003380,X,17924307,18063247,-,1,1,1,FBtr0089658,0,0,0,FBpp0088600
Sh,FBgn0003380,X,17924307,18063247,-,1,1,1,FBtr0089663,0,0,0,FBpp0088605
Sh,FBgn0003380,X,17924307,18063247,-,1,1,1,FBtr0089659,0,0,0,FBpp0088601
Sh,FBgn0003380,X,17924307,18063247,-,1,1,1,FBtr0301955,0,0,0,FBpp0291167
Sh,FBgn0003380,X,17924307,18063247,-,1,1,1,FBtr0302902,0,0,0,FBpp0292033
Sh,FBgn0003380,X,17924307,18063247,-,1,1,1,FBtr0302903,0,0,0,FBpp0292034
Sh,FBgn0003380,X,17924307,18063247,-,1,1,1,FBtr0308199,0,0,0,FBpp0300519
Sh,FBgn0003380,X,17924307,18063247,-,1,1,1,FBtr0308200,0,0,0,FBpp0300520
Sh,FBgn0003380,X,17924307,18063247,-,1,1,1,FBtr0332299,0,0,0,FBpp0304578
Sh,FBgn0003380,X,17924307,18063247,-,1,1,1,FBtr0346703,0,0,0,FBpp0312316
Sh,FBgn0003380,X,17924307,18063247,-,1,1,1,FBtr0346705,0,0,0,FBpp0312318
Sh,FBgn0003380,X,17924307,18063247,-,1,1,1,FBtr0346706,0,0,0,FBpp0312319
CG9657,FBgn0029950,X,7418594,7422142,+,0,0,0,FBtr0071057,3.32437233333333,0.214593,0,FBpp0071015
CG9657,FBgn0029950,X,7418594,7422142,+,0,0,0,FBtr0345910,0,0,0,FBpp0311830
CG12420,FBgn0037797,3R,10222698,10223745,+,0,0,0,FBtr0082222,0,0,0,FBpp0081700
Sb,FBgn0003319,3R,16116161,16145284,+,1,0,0,FBtr0083250,0,0,0.1507995,FBpp0082704
Sb,FBgn0003319,3R,16116161,16145284,+,1,0,0,FBtr0344008,0,0,0.3439355,FBpp0310459
CG7194,FBgn0035868,3L,8302364,8304059,-,0,0,0,FBtr0076714,5.97795633333333,6.0431785,7.18369,FBpp0076437
CG10352,FBgn0030348,X,11875306,11877168,-,0,0,0,FBtr0331589,0.462924666666667,0.136553,0.1129705,FBpp0303979
CG12426,FBgn0039552,3R,27871501,27872390,-,1,0,0,FBtr0300050,0,0,0,FBpp0289327
CG42807,FBgn0261989,2R,13570595,13572759,-,0,0,0,FBtr0303819,0,0.9101145,5.071995,FBpp0292826
CG42807,FBgn0261989,2R,13570595,13572759,-,0,0,0,FBtr0346185,0,0,0,FBpp0312004
CG42806,FBgn0261975,2R,13964653,13965455,+,0,1,1,FBtr0304022,62.498342,467.8347515,11.8571545,FBpp0292991
tRNA:Ser-TGA-1-1,FBgn0050201,2R,23072019,23072100,-,0,1,0,NA,NA,NA,NA,NA
CG10353,FBgn0030349,X,11877737,11887162,-,0,1,1,FBtr0114451,0,10.8125665,1.634961,FBpp0112943
CG10353,FBgn0030349,X,11877737,11887162,-,0,1,1,FBtr0114452,0,2.1858165,0,FBpp0112944
CG10353,FBgn0030349,X,11877737,11887162,-,0,1,1,FBtr0331591,0,1.4234995,0.254855,FBpp0303981
CG10353,FBgn0030349,X,11877737,11887162,-,0,1,1,FBtr0331594,2.26330733333333,0.6360965,0.1517625,FBpp0303984
CG10353,FBgn0030349,X,11877737,11887162,-,0,1,1,FBtr0344702,0,0,0,FBpp0311035
CG10353,FBgn0030349,X,11877737,11887162,-,0,1,1,FBtr0344703,19.825445,13.35853,10.234493,FBpp0311036
CG10353,FBgn0030349,X,11877737,11887162,-,0,1,1,FBtr0308070,0.861108333333333,1.9608905,0,FBpp0300413
Dh31,FBgn0032048,2L,8491868,8506845,-,0,0,0,FBtr0079699,0,0,0,FBpp0079307
Dh31,FBgn0032048,2L,8491868,8506845,-,0,0,0,FBtr0079700,0,0,0,FBpp0079308
SP,FBgn0003034,3L,13301635,13301922,+,0,0,0,FBtr0075836,0,0,0,FBpp0075572
lectin-46Cb,FBgn0040092,2R,9815510,9816600,+,0,0,0,FBtr0301706,0,0,0,FBpp0290920
CG42809,FBgn0261991,2L,13457497,13458073,+,0,0,0,FBtr0303820,0.269528666666667,0,0,FBpp0292827
lectin-46Ca,FBgn0040093,2R,9817300,9818535,+,0,0,0,FBtr0088476,0.477643666666667,0.1194165,0,FBpp0087560
CG7504,FBgn0035842,3L,8131429,8137498,-,0,0,0,FBtr0273367,1.727089,2.3820335,1.73118,FBpp0271875
CG7504,FBgn0035842,3L,8131429,8137498,-,0,0,0,FBtr0273368,0.869543,0.408797,0,FBpp0271876
lncRNA:CR45409,FBgn0266958,3L,8309351,8310512,-,0,1,1,NA,NA,NA,NA,NA
CG7506,FBgn0035805,3L,7640798,7641648,-,0,0,0,FBtr0076822,33.7428266666667,32.19508,59.3360555,FBpp0076533
CG6163,FBgn0036155,3L,11361986,11364885,-,0,0,0,FBtr0076181,0.350927666666667,0.2432095,0,FBpp0075911
CG6163,FBgn0036155,3L,11361986,11364885,-,0,0,0,FBtr0333387,17.9587823333333,1.6729915,23.0733945,FBpp0305579
lncRNA:CR45400,FBgn0266949,3L,127321,127666,-,0,1,0,NA,NA,NA,NA,NA
lncRNA:CR45401,FBgn0266950,3L,125009,125420,-,0,0,0,NA,NA,NA,NA,NA
SA,FBgn0020616,2L,6950421,6954586,+,0,1,0,FBtr0079349,13.351618,27.853449,7.8633125,FBpp0078977
lncRNA:CR45403,FBgn0266952,3L,10240093,10240511,+,0,0,0,NA,NA,NA,NA,NA
lncRNA:CR45404,FBgn0266953,3L,11284731,11285180,+,0,0,0,NA,NA,NA,NA,NA
CG7509,FBgn0035575,3L,4803077,4805274,-,0,0,0,FBtr0073362,0,0.1251135,0,FBpp0073218
lncRNA:CR45406,FBgn0266955,3L,9875731,9876406,+,1,0,0,NA,NA,NA,NA,NA
lncRNA:CR45407,FBgn0266956,3L,9760900,9761354,+,0,0,0,NA,NA,NA,NA,NA
CG6675,FBgn0032973,2L,22108964,22110449,+,1,0,0,FBtr0299905,0,0.62336,0,FBpp0289183
CG6675,FBgn0032973,2L,22108964,22110449,+,1,0,0,FBtr0344787,0,0.362728,0,FBpp0311115
lncRNA:CR43766,FBgn0264266,2L,9848289,9848794,+,0,0,0,NA,NA,NA,NA,NA
lncRNA:CR43765,FBgn0264265,2L,22239183,22239713,-,1,1,1,NA,NA,NA,NA,NA
lncRNA:CR43764,FBgn0264264,2L,15295636,15297699,-,0,0,0,NA,NA,NA,NA,NA
lncRNA:CR43763,FBgn0264263,2L,15846954,15847381,+,0,0,0,NA,NA,NA,NA,NA
lncRNA:CR43762,FBgn0264262,2L,21894227,21895350,+,1,0,0,NA,NA,NA,NA,NA
lncRNA:CR43761,FBgn0264261,2L,15522002,15523993,+,0,0,0,NA,NA,NA,NA,NA
CG9541,FBgn0032083,2L,8970520,8975428,-,0,0,0,FBtr0332206,0,0,0,FBpp0304515
CG9541,FBgn0032083,2L,8970520,8975428,-,0,0,0,FBtr0332207,0,0.621575,0,FBpp0304516
CAP,FBgn0033504,2R,10269016,10307024,+,0,1,1,FBtr0088341,0,0,0,FBpp0087430
CAP,FBgn0033504,2R,10269016,10307024,+,0,1,1,FBtr0088342,0,0.1127575,0,FBpp0087431
CAP,FBgn0033504,2R,10269016,10307024,+,0,1,1,FBtr0088343,0,0,0,FBpp0087432
CAP,FBgn0033504,2R,10269016,10307024,+,0,1,1,FBtr0088344,0.126919666666667,0.1316375,0.0616475,FBpp0087433
CAP,FBgn0033504,2R,10269016,10307024,+,0,1,1,FBtr0088345,0.262827333333333,0.8627415,0,FBpp0087434
CAP,FBgn0033504,2R,10269016,10307024,+,0,1,1,FBtr0088346,5.93625333333333,8.635316,6.2800195,FBpp0087435
CAP,FBgn0033504,2R,10269016,10307024,+,0,1,1,FBtr0088347,0,0,0,FBpp0087436
CAP,FBgn0033504,2R,10269016,10307024,+,0,1,1,FBtr0088338,0,0,0,FBpp0087427
CAP,FBgn0033504,2R,10269016,10307024,+,0,1,1,FBtr0088339,0,0,0.265422,FBpp0087428
CAP,FBgn0033504,2R,10269016,10307024,+,0,1,1,FBtr0088340,0.346078,0.1246965,0,FBpp0087429
CAP,FBgn0033504,2R,10269016,10307024,+,0,1,1,FBtr0301965,0,0.1577165,0,FBpp0291177
CAP,FBgn0033504,2R,10269016,10307024,+,0,1,1,FBtr0301131,0,0.899707,0.234929,FBpp0290354
CAP,FBgn0033504,2R,10269016,10307024,+,0,1,1,FBtr0299825,2.08039166666667,1.980548,1.096146,FBpp0289103
CAP,FBgn0033504,2R,10269016,10307024,+,0,1,1,FBtr0299826,0,0,0,FBpp0289104
